Date,GLD,IWM,QQQ,SPY,TLT
2017-11-08,121.62999725341797,132.33660888671875,146.13467407226562,226.89996337890625,99.36737060546875
2017-11-09,122.12999725341797,131.869140625,145.3685302734375,226.0768280029297,99.08428192138672
2017-11-10,121.12999725341797,131.7702178955078,145.3590850830078,226.00680541992188,97.59015655517578
2017-11-13,121.30999755859375,131.80621337890625,145.53875732421875,226.2169647216797,97.79462432861328
2017-11-14,121.55999755859375,131.44662475585938,145.00912475585938,225.6915283203125,98.45516204833984
2017-11-15,121.41000366210938,130.92518615722656,144.32809448242188,224.56187438964844,99.52466583251953
2017-11-16,121.4000015258789,132.84910583496094,146.17247009277344,226.4708709716797,98.65963745117188
2017-11-17,122.86000061035156,133.46041870117188,145.6144256591797,225.8053741455078,99.39099884033203
2017-11-20,121.30999755859375,134.431396484375,145.50099182128906,226.19068908691406,99.35166931152344
2017-11-21,121.51000213623047,135.83384704589844,147.0805206298828,227.67056274414062,99.66620635986328
2017-11-22,122.62999725341797,135.65408325195312,147.26025390625,227.46920776367188,99.98861694335938
2017-11-24,122.31999969482422,135.70802307128906,147.7993621826172,227.99456787109375,99.71341705322266
2017-11-27,122.83000183105469,135.2944793701172,147.7332000732422,227.8807830810547,99.57183837890625
2017-11-28,122.80999755859375,137.4251251220703,148.11151123046875,230.19256591796875,99.70552062988281
2017-11-29,122.04000091552734,137.8836212158203,145.52940368652344,230.0524444580078,98.72254943847656
2017-11-30,121.0999984741211,138.13534545898438,146.74951171875,232.0665740966797,98.39228820800781
2017-12-01,121.58999633789062,137.56898498535156,146.125244140625,231.58497619628906,99.72003936767578
2017-12-04,121.18000030517578,137.05653381347656,144.4416046142578,231.3047637939453,99.76729583740234
2017-12-05,120.31999969482422,135.6899871826172,144.53619384765625,230.4728240966797,100.2637710571289
2017-12-06,120.06999969482422,135.05174255371094,145.18881225585938,230.51658630371094,100.61048126220703
2017-12-07,118.48999786376953,135.9956817626953,145.6807098388672,231.243408203125,99.82245635986328
2017-12-08,118.4800033569336,136.12158203125,146.3238983154297,232.50437927246094,99.83035278320312
2017-12-11,118.01000213623047,136.067626953125,147.4589080810547,233.2049102783203,99.62547302246094
2017-12-12,118.1500015258789,135.6450653076172,147.26025390625,233.61651611328125,99.58605194091797
2017-12-13,119.16999816894531,136.45420837402344,147.5440216064453,233.59030151367188,100.33465576171875
2017-12-14,118.93000030517578,134.9438018798828,147.43995666503906,232.63572692871094,100.76021575927734
2017-12-15,119.18000030517578,136.8677215576172,149.1141357421875,234.5729522705078,101.13839721679688
2017-12-18,119.7300033569336,138.71971130371094,150.36434936523438,236.0605010986328,100.21646881103516
2017-12-19,119.81999969482422,137.62295532226562,149.4733123779297,235.1539306640625,98.91629028320312
2017-12-20,120.13999938964844,137.89260864257812,149.312255859375,235.03067016601562,97.82099151611328
2017-12-21,120.30999755859375,138.49639892578125,149.3311767578125,235.5148162841797,98.39110565185547
2017-12-22,120.94000244140625,138.24368286132812,149.16055297851562,235.45315551757812,98.52536010742188
2017-12-26,121.7699966430664,138.3248748779297,148.35488891601562,235.17153930664062,98.81755065917969
2017-12-27,122.2300033569336,138.18954467773438,148.37384033203125,235.28599548339844,100.10467529296875
2017-12-28,122.8499984741211,138.7310028076172,148.55392456054688,235.7700653076172,100.017822265625
2017-12-29,123.6500015258789,137.58493041992188,147.6345672607422,234.88111877441406,100.17570495605469
2018-01-02,125.1500015258789,138.88441467285156,150.2221221923828,236.56214904785156,99.09392547607422
2018-01-03,124.81999969482422,139.02883911132812,151.68182373046875,238.05841064453125,99.56767272949219
2018-01-04,125.45999908447266,139.3988037109375,151.94720458984375,239.06192016601562,99.55193328857422
2018-01-05,125.33000183105469,139.68760681152344,153.4731903076172,240.6549530029297,99.26763153076172
2018-01-08,125.30999755859375,139.90414428710938,154.07032775878906,241.09503173828125,99.20445251464844
2018-01-09,124.7300033569336,139.7146453857422,154.07981872558594,241.64071655273438,97.87783813476562
2018-01-10,125.02999877929688,139.7327117919922,153.71966552734375,241.27108764648438,97.75940704345703
2018-01-11,125.44000244140625,142.13314819335938,154.77174377441406,243.0314178466797,98.16209411621094
2018-01-12,126.95999908447266,142.72879028320312,155.90919494628906,244.6156463623047,98.3279800415039
2018-01-16,127.16999816894531,140.9058074951172,155.46371459960938,243.77952575683594,98.73859405517578
2018-01-17,126.13999938964844,142.24148559570312,157.1413116455078,246.10317993164062,98.60432434082031
2018-01-18,125.86000061035156,141.2667999267578,157.16978454589844,245.68948364257812,97.68834686279297
2018-01-19,126.41999816894531,143.12583923339844,157.6626434326172,246.8072967529297,97.17504119873047
2018-01-22,126.6500015258789,143.89291381835938,159.3498077392578,248.81407165527344,97.26979064941406
2018-01-23,127.27999877929688,144.35317993164062,160.667236328125,249.34219360351562,97.68834686279297
2018-01-24,128.8300018310547,143.45977783203125,159.62464904785156,249.2454071044922,97.15927124023438
2018-01-25,127.97000122070312,143.513916015625,159.56781005859375,249.35096740722656,97.95684051513672
2018-01-26,128.07000732421875,144.0282745361328,162.01319885253906,252.23785400390625,97.59354400634766
2018-01-29,127.3499984741211,143.21607971191406,161.22647094726562,250.5656280517578,96.91447448730469
2018-01-30,126.80000305175781,141.84437561035156,159.89956665039062,247.99549865722656,96.34591674804688
2018-01-31,127.6500015258789,141.10440063476562,160.56301879882812,248.1187744140625,96.91447448730469
2018-02-01,128.07000732421875,141.5465850830078,159.19810485839844,247.83709716796875,95.50988006591797
2018-02-02,126.38999938964844,138.82122802734375,156.0228729248047,242.441650390625,94.62366485595703
2018-02-05,126.70999908447266,133.48780822753906,149.8714599609375,232.3021697998047,95.51776123046875
2018-02-06,125.37999725341797,135.0851593017578,153.8428497314453,236.8790740966797,94.92436218261719
2018-02-07,124.79000091552734,135.2205352783203,151.85243225097656,235.593994140625,94.02225494384766
2018-02-08,124.9800033569336,131.2498321533203,145.445068359375,226.75717163085938,93.91935729980469
2018-02-09,124.7699966430664,132.4501190185547,147.9568328857422,230.163330078125,93.325927734375
2018-02-12,125.37000274658203,133.70448303222656,150.58230590820312,233.54318237304688,93.73739624023438
2018-02-13,126.08000183105469,133.9932098388672,151.3595428466797,234.12403869628906,94.15678405761719
2018-02-14,128.22999572753906,136.40272521972656,154.19358825683594,237.28395080566406,93.11229705810547
2018-02-15,128.3800048828125,137.89170837402344,157.0560302734375,240.3116912841797,93.42882537841797
2018-02-16,127.95999908447266,138.37899780273438,156.35464477539062,240.38206481933594,93.93521118164062
2018-02-20,126.23999786376953,137.241943359375,156.66741943359375,238.87698364257812,93.52375030517578
2018-02-21,125.66000366210938,137.3863525390625,156.221923828125,237.68875122070312,92.37637329101562
2018-02-22,126.30000305175781,137.16978454589844,156.20298767089844,237.99685668945312,92.6533203125
2018-02-23,126.13999938964844,138.95654296875,159.39718627929688,241.79037475585938,93.47624969482422
2018-02-26,126.44999694824219,139.8680419921875,161.51080322265625,244.5980682373047,93.50794219970703
2018-02-27,125.12999725341797,137.8556365966797,159.51089477539062,241.54397583007812,93.3734130859375
2018-02-28,125.0,135.68077087402344,158.48724365234375,239.0970458984375,93.96685791015625
2018-03-01,124.72000122070312,135.31980895996094,155.89967346191406,235.6204071044922,94.60835266113281
2018-03-02,125.38999938964844,137.48558044433594,157.3308868408203,236.83506774902344,93.8392333984375
2018-03-05,125.18000030517578,138.71295166015625,159.07493591308594,239.57232666015625,93.58547973632812
2018-03-06,126.52999877929688,140.21096801757812,159.7478790283203,240.1796112060547,93.6727066040039
2018-03-07,125.72000122070312,141.44729614257812,160.1175079345703,240.0917205810547,93.56961059570312
2018-03-08,125.41999816894531,141.15853881835938,160.9989776611328,241.2534637451172,94.10877990722656
2018-03-09,125.54000091552734,143.41455078125,164.12686157226562,245.451904296875,93.49034881591797
2018-03-12,125.54000091552734,143.6673126220703,164.99888610839844,245.14376831054688,94.0295181274414
2018-03-13,125.77999877929688,142.99949645996094,162.75253295898438,243.55947875976562,94.50523376464844
2018-03-14,125.69999694824219,142.32264709472656,162.7240753173828,242.30963134765625,95.33778381347656
2018-03-15,124.9000015258789,141.60972595214844,162.58192443847656,242.04566955566406,95.33778381347656
2018-03-16,124.5999984741211,142.40386962890625,162.09849548339844,242.30809020996094,94.9968490600586
2018-03-19,124.87000274658203,141.03221130371094,158.63992309570312,239.0295867919922,94.69554138183594
2018-03-20,124.30999755859375,140.99610900878906,159.1620635986328,239.4361114501953,94.31492614746094
2018-03-21,126.4800033569336,141.8173065185547,158.4690399169922,238.97654724121094,94.41802978515625
